Alloy,Elements,Phases considered,number,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,N,Li,Sn,B,Y,Pd,VEC,dSmix,Elect.Diff,Atom.Size.Diff,dHmix
Fe0.10Cr0.10Co0.30Cu0.10Al0.10Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.30000000000000004,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100000000000001,13.664196631220396,0.24873569193914336,0.11955820668076743,3.4400000000000004
Fe0.10Cr0.10Co0.30Cu0.10Al0.20Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.30000000000000004,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000001,14.09925130035343,0.21810420547170664,0.10492261872639046,-1.7200000000000006
Fe0.10Cr0.10Co0.30Cu0.10Al0.30Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.30000000000000004,0.30000000000000004,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000002,13.664196631220396,0.18239913498820226,0.08788257538378075,-6.720000000000002
Fe0.10Cr0.10Co0.30Cu0.20Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.30000000000000004,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,14.099251300353428,0.22551299543731643,0.1038763382653097,3.0400000000000005
Fe0.10Cr0.10Co0.30Cu0.20Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.30000000000000004,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,14.099251300353428,0.19119652484057104,0.086630738119281,-1.9600000000000004
Fe0.10Cr0.10Co0.30Cu0.30Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.30000000000000004,0.1,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.900000000000001,13.664196631220394,0.1996065574518477,0.08536054427015438,2.88
Fe0.10Cr0.10Co0.40Cu0.10Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.4,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,13.381671522933328,0.22380671224171186,0.10498953183667463,1.12
Fe0.10Cr0.10Co0.40Cu0.10Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.4,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8999999999999995,13.381671522933328,0.18918098330552263,0.08796245182443767,-4.840000000000001
Fe0.10Cr0.10Co0.40Cu0.20Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.4,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,13.381671522933328,0.19767678445156656,0.08671176772487145,0.9599999999999997
Fe0.10Cr0.10Co0.50Cu0.10Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.5,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.454007994232327,0.19572798584884185,0.0880422557971292,-1.44
Fe0.10Cr0.20Co0.10Cu0.10Al0.10Mg0.40,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,13.381671522933326,0.2655110376445979,0.1326082129955193,9.480000000000004
Fe0.10Cr0.20Co0.10Cu0.10Al0.20Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199999999999999,14.099251300353428,0.23705718953685223,0.11958063927554251,4.6400000000000015
Fe0.10Cr0.20Co0.10Cu0.10Al0.30Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.30000000000000004,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300000000000001,14.099251300353428,0.20468539545143685,0.10494817971375121,-0.04000000000000009
Fe0.10Cr0.20Co0.10Cu0.10Al0.40Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.4,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,13.381671522933326,0.16612077266588635,0.08791309095301009,-4.5600000000000005
Fe0.10Cr0.20Co0.10Cu0.20Al0.10Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.099251300353428,0.2438909136843309,0.11866367186528891,8.240000000000002
Fe0.10Cr0.20Co0.10Cu0.20Al0.20Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,14.534305969486462,0.2125624091361823,0.10390215664862477,3.5600000000000005
Fe0.10Cr0.20Co0.10Cu0.20Al0.30Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.30000000000000004,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,14.099251300353428,0.17573496458524626,0.08666169449022887,-0.9600000000000004
Fe0.10Cr0.20Co0.10Cu0.30Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",3,6,0.1,0.1,0.2,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900000000000001,14.099251300353428,0.22015777171029968,0.10284549522094248,7.240000000000004
Fe0.10Cr0.20Co0.10Cu0.30Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",3,6,0.2,0.1,0.2,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,14.099251300353428,0.1848497888677302,0.08539196111416637,2.7199999999999998
Fe0.10Cr0.20Co0.10Cu0.40Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.1,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,13.381671522933326,0.19353581351034518,0.08410306031250495,6.48
Fe0.10Cr0.20Co0.20Cu0.10Al0.10Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001,14.099251300353428,0.2423140753466688,0.11963935458045581,6.400000000000002
Fe0.10Cr0.20Co0.20Cu0.10Al0.20Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,14.534305969486462,0.21075130156445318,0.10501507653718314,0.7600000000000002
Fe0.10Cr0.20Co0.20Cu0.10Al0.30Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.30000000000000004,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,14.099251300353428,0.17353994096781034,0.08799293969286874,-4.7200000000000015
Fe0.10Cr0.20Co0.20Cu0.20Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,14.534305969486462,0.218409655871204,0.10396972651265354,5.4
Fe0.10Cr0.20Co0.20Cu0.20Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,14.534305969486462,0.1827642683288442,0.08674269517831674,-0.0800000000000003
Fe0.10Cr0.20Co0.20Cu0.30Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.2,0.2,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,14.099251300353428,0.19154488884970133,0.08547416508983235,4.640000000000001
Fe0.10Cr0.20Co0.30Cu0.10Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.30000000000000004,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500000000000001,14.099251300353428,0.2166474350439236,0.10508193077304512,3.080000000000001
Fe0.10Cr0.20Co0.30Cu0.10Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.30000000000000004,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,14.099251300353428,0.18065467364868007,0.08807271604006231,-3.360000000000001
Fe0.10Cr0.20Co0.30Cu0.20Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.30000000000000004,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,14.099251300353428,0.1895330519402296,0.08682362029815958,2.3199999999999994
Fe0.10Cr0.20Co0.40Cu0.10Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199999999999999,13.381671522933328,0.1874996296292638,0.08815242019113294,-0.48000000000000015
Fe0.10Cr0.30Co0.10Cu0.10Al0.10Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.1,0.30000000000000004,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,13.664196631220394,0.23571758054455283,0.11972044747717477,9.680000000000005
Fe0.10Cr0.30Co0.10Cu0.10Al0.20Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.1,0.30000000000000004,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600000000000001,14.099251300353428,0.20313241439459573,0.10510745301745907,3.5600000000000014
Fe0.10Cr0.30Co0.10Cu0.10Al0.30Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.30000000000000004,0.1,0.30000000000000004,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700000000000001,13.664196631220394,0.16420346457300394,0.08810316575186028,-2.400000000000001
Fe0.10Cr0.30Co0.10Cu0.20Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.1,0.30000000000000004,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400000000000001,14.099251300353428,0.21106739313414669,0.10406303095154833,8.080000000000004
Fe0.10Cr0.30Co0.10Cu0.20Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.1,0.30000000000000004,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500000000000001,14.099251300353428,0.17392367419199847,0.08685450792276303,2.12
Fe0.10Cr0.30Co0.10Cu0.30Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",3,6,0.1,0.1,0.30000000000000004,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001,13.664196631220394,0.18312867364536636,0.08558763507371171,6.7200000000000015
Fe0.10Cr0.30Co0.20Cu0.10Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.2,0.30000000000000004,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,14.099251300353428,0.20924334583870943,0.1051742485340303,5.360000000000001
Fe0.10Cr0.30Co0.20Cu0.10Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.2,0.30000000000000004,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,14.099251300353428,0.17170549722643644,0.08818284238093246,-1.56
Fe0.10Cr0.30Co0.20Cu0.20Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.1,0.2,0.30000000000000004,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,14.099251300353428,0.18102332569159266,0.08693532896001441,4.000000000000001
Fe0.10Cr0.30Co0.30Cu0.10Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.30000000000000004,0.30000000000000004,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,13.664196631220394,0.17889320215642004,0.08826244708402885,0.8000000000000003
Fe0.10Cr0.40Co0.10Cu0.10Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900000000000001,13.381671522933328,0.20156746871567452,0.10526648533320046,7.960000000000003
Fe0.10Cr0.40Co0.10Cu0.10Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,13.381671522933328,0.1622635031189837,0.08829283136295557,0.5600000000000009
Fe0.10Cr0.40Co0.10Cu0.20Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.1,0.1,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001,13.381671522933328,0.1720933209369588,0.0870468942644874,6.000000000000001
Fe0.10Cr0.40Co0.20Cu0.10Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.2,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,13.381671522933328,0.16985124210450872,0.08837233698939914,2.4000000000000004
Fe0.10Cr0.50Co0.10Cu0.10Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.1,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,12.454007994232327,0.16030006584874226,0.0884820904176368,4.320000000000001
Fe0.20Cr0.10Co0.10Cu0.10Al0.10Mg0.40,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,13.381671522933326,0.26848236027303124,0.1329283376787587,8.640000000000002
Fe0.20Cr0.10Co0.10Cu0.10Al0.20Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,14.099251300353428,0.24038048543460794,0.11993554141171207,4.000000000000001
Fe0.20Cr0.10Co0.10Cu0.10Al0.30Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.30000000000000004,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500000000000001,14.099251300353428,0.20852524494117675,0.10535238596919816,-0.4800000000000004
Fe0.20Cr0.10Co0.10Cu0.10Al0.40Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.4,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,13.381671522933326,0.1708296747575718,0.08839522818051494,-4.800000000000001
Fe0.20Cr0.10Co0.10Cu0.20Al0.10Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000001,14.099251300353428,0.247122326883761,0.11902130828018166,7.68
Fe0.20Cr0.10Co0.10Cu0.20Al0.20Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.2,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,14.534305969486462,0.2162624434441737,0.10431041635622228,3.200000000000001
Fe0.20Cr0.10Co0.10Cu0.20Al0.30Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",1,6,0.30000000000000004,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400000000000001,14.099251300353428,0.18019279798161866,0.08715075499438225,-1.120000000000001
Fe0.20Cr0.10Co0.10Cu0.30Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",3,6,0.1,0.1,0.1,0.2,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,14.099251300353428,0.22373223082763713,0.10325793282558964,6.960000000000003
Fe0.20Cr0.10Co0.10Cu0.30Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",3,6,0.2,0.1,0.1,0.2,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,14.099251300353428,0.1890928637233862,0.08588825197369186,2.6399999999999997
Fe0.20Cr0.10Co0.10Cu0.40Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.1,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.381671522933326,0.19759245374704412,0.08460691199956374,6.4799999999999995
Fe0.20Cr0.10Co0.20Cu0.10Al0.10Mg0.30,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.099251300353428,0.24556623908383204,0.11999408305662873,5.920000000000002
Fe0.20Cr0.10Co0.20Cu0.10Al0.20Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,14.534305969486462,0.2144825815253485,0.10541902629166859,0.47999999999999954
Fe0.20Cr0.10Co0.20Cu0.10Al0.30Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.30000000000000004,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,14.099251300353428,0.17805273875393707,0.08847464179054876,-4.800000000000002
Fe0.20Cr0.10Co0.20Cu0.20Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.2,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,14.534305969486462,0.22201226192362536,0.1043777219299648,5.199999999999999
Fe0.20Cr0.10Co0.20Cu0.20Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.2,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,14.534305969486462,0.18705465630249474,0.08723130155495479,-0.0800000000000003
Fe0.20Cr0.10Co0.20Cu0.30Al0.10Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",2,6,0.1,0.2,0.1,0.2,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,14.099251300353428,0.19564281512775036,0.08596998140035275,4.72
Fe0.20Cr0.10Co0.30Cu0.10Al0.10Mg0.20,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.1,0.30000000000000004,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,14.099251300353428,0.22027886366553137,0.1054856245142632,2.96
Fe0.20Cr0.10Co0.30Cu0.10Al0.20Mg0.10,"['Fe', 'Cr', 'Co', 'Cu', 'Al', 'Mg']",0,6,0.2,0.30000000000000004,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,14.099251300353428,0.18499399389649862,0.08855398418392325,-3.280000000000001
